timestamp,strategy,n_eligible,n_busy,n_pass_long,n_pass_short,n_score_cut,n_candidates,top_long_blocker,top_long_blocker_n,top_short_blocker,top_short_blocker_n,long_blockers,short_blockers
2026-09-05T17:18:49Z,daytrade,5,7,0,0,0,0,rsi14>,4,ret_30m>,5,rsi14>=4;ret_30m<=1,ret_30m>=5
2026-09-05T17:18:49Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:19:49Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:19:49Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:19:49Z,daytrade,5,7,0,0,0,0,rsi14>,4,ret_30m>,5,rsi14>=4;ret_30m<=1,ret_30m>=5
2026-09-05T17:19:49Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:20:56Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:20:56Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:20:56Z,daytrade,5,7,1,0,0,1,rsi14>,3,ret_30m>,5,rsi14>=3;ret_30m<=1,ret_30m>=5
2026-09-05T17:20:56Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:22:03Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:22:03Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:22:03Z,daytrade,5,7,1,0,0,1,ret_30m<,2,ret_30m>,5,ret_30m<=2;rsi14>=2,ret_30m>=5
2026-09-05T17:22:03Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:22:58Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:22:58Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:22:58Z,daytrade,5,7,1,0,0,1,ret_30m<,2,ret_30m>,4,ret_30m<=2;rsi14>=2,ret_30m>=4;ema_spread>=1
2026-09-05T17:22:58Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:24:07Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:24:07Z,longshort,16,5,5,0,0,5,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=4;pc_7d<=2,pc_1h>=16
2026-09-05T17:24:07Z,daytrade,5,7,1,0,0,1,ret_30m<,2,ret_30m>,4,ret_30m<=2;rsi14>=2,ret_30m>=4;ema_spread>=1
2026-09-05T17:24:07Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=7;pc_7d<=2,
2026-09-05T17:25:07Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:25:07Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:25:07Z,daytrade,5,7,1,0,0,1,ret_30m<,2,ret_30m>,4,ret_30m<=2;rsi14>=2,ret_30m>=4;ema_spread>=1
2026-09-05T17:25:07Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:26:15Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:26:15Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:26:15Z,daytrade,5,7,0,0,0,0,ret_30m<,3,ret_30m>,3,ret_30m<=3;rsi14>=2,ret_30m>=3;ema_spread>=2
2026-09-05T17:26:15Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:27:23Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:27:23Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:27:23Z,daytrade,5,7,0,0,0,0,ret_30m<,3,ret_30m>,3,ret_30m<=3;rsi14>=2,ret_30m>=3;ema_spread>=2
2026-09-05T17:27:23Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:28:31Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:28:31Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:28:31Z,daytrade,5,7,0,0,0,0,ret_30m<,3,ret_30m>,4,ret_30m<=3;rsi14>=2,ret_30m>=4;ema_spread>=1
2026-09-05T17:28:31Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:29:39Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:29:39Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:29:39Z,daytrade,6,6,0,0,0,0,ret_30m<,3,ret_30m>,5,ret_30m<=3;rsi14>=3,ret_30m>=5;ema_spread>=1
2026-09-05T17:29:39Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:30:40Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:30:40Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:30:40Z,daytrade,6,6,0,0,0,0,ret_30m<,3,ret_30m>,5,ret_30m<=3;rsi14>=3,ret_30m>=5;ema_spread>=1
2026-09-05T17:30:40Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:31:48Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:31:48Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:31:48Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,5,ret_30m<=4;rsi14>=2,ret_30m>=5;ema_spread>=1
2026-09-05T17:31:48Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:32:29Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:32:29Z,longshort,16,5,6,0,0,6,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=3;pc_7d<=2,pc_1h>=16
2026-09-05T17:32:29Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,5,ret_30m<=4;rsi14>=2,ret_30m>=5;ema_spread>=1
2026-09-05T17:32:29Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:33:38Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:33:38Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:33:38Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,5,ret_30m<=4;rsi14>=2,ret_30m>=5;ema_spread>=1
2026-09-05T17:33:38Z,aggressive,33,1,12,0,0,12,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:34:45Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:34:45Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:34:45Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,5,ret_30m<=4;rsi14>=2,ret_30m>=5;ema_spread>=1
2026-09-05T17:34:45Z,aggressive,30,4,9,0,0,9,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:35:51Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:35:51Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:35:51Z,daytrade,7,5,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:35:51Z,aggressive,27,7,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:36:59Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:36:59Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:36:59Z,daytrade,7,5,0,0,0,0,rsi14>,4,ret_30m>,6,rsi14>=4;ret_30m<=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:36:59Z,aggressive,24,10,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:38:07Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:38:07Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:38:07Z,daytrade,7,5,0,0,0,0,rsi14>,4,ret_30m>,6,rsi14>=4;ret_30m<=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:38:07Z,aggressive,22,12,2,0,0,2,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:39:15Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:39:15Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:39:15Z,daytrade,7,5,0,0,0,0,rsi14>,4,ret_30m>,6,rsi14>=4;ret_30m<=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:39:15Z,aggressive,22,12,1,0,0,1,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:40:19Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:40:19Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:40:19Z,daytrade,7,5,0,0,0,0,rsi14>,4,ret_30m>,6,rsi14>=4;ret_30m<=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:40:19Z,aggressive,22,12,1,0,0,1,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:41:24Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:41:24Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:41:24Z,daytrade,7,5,0,0,0,0,rsi14>,4,ret_30m>,6,rsi14>=4;ret_30m<=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:41:24Z,aggressive,22,12,1,0,0,1,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:42:40Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:42:40Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:42:40Z,daytrade,6,6,0,0,0,0,ret_30m<,5,ret_30m>,4,ret_30m<=5;rsi14>=1,ret_30m>=4;ema_spread>=2
2026-09-05T17:42:40Z,aggressive,22,12,1,0,0,1,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:43:49Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:43:49Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:43:49Z,daytrade,6,6,0,0,0,0,ret_30m<,5,ema_spread>,3,ret_30m<=5;rsi14>=1,ema_spread>=3;ret_30m>=3
2026-09-05T17:43:49Z,aggressive,22,12,2,0,0,2,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:45:15Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:45:15Z,longshort,16,5,7,0,0,7,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=2;pc_7d<=2,pc_1h>=16
2026-09-05T17:45:15Z,daytrade,6,6,0,0,0,0,ret_30m<,5,ema_spread>,3,ret_30m<=5;rsi14>=1,ema_spread>=3;ret_30m>=3
2026-09-05T17:45:15Z,aggressive,22,12,1,0,0,1,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:46:20Z,conservative,11,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_7d>=1,
2026-09-05T17:46:20Z,longshort,17,5,9,0,0,9,pc_1h<,5,pc_1h>,17,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=17
2026-09-05T17:46:20Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,4,ret_30m<=5;rsi14>=2,ret_30m>=4;ema_spread>=3
2026-09-05T17:46:20Z,aggressive,23,12,2,0,0,2,pc_1h<,12,,0,pc_1h<=12;pc_24h<=6;pc_7d<=3,
2026-09-05T17:47:23Z,conservative,11,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_7d>=1,
2026-09-05T17:47:23Z,longshort,17,5,9,0,0,9,pc_1h<,5,pc_1h>,17,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=17
2026-09-05T17:47:23Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,4,ret_30m<=5;rsi14>=2,ret_30m>=4;ema_spread>=3
2026-09-05T17:47:23Z,aggressive,23,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:48:30Z,conservative,11,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2;pc_7d>=1,
2026-09-05T17:48:30Z,longshort,16,5,9,0,0,9,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_24h<=1;pc_7d<=1,pc_1h>=16
2026-09-05T17:48:30Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,6,ret_30m<=5;rsi14>=2,ret_30m>=6;ema_spread>=1
2026-09-05T17:48:30Z,aggressive,23,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:49:41Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:49:41Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:49:41Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=2,ret_30m>=7
2026-09-05T17:49:41Z,aggressive,22,12,2,0,0,2,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:50:50Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:50:50Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:50:50Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=2,ret_30m>=7
2026-09-05T17:50:50Z,aggressive,22,12,2,0,0,2,pc_1h<,12,,0,pc_1h<=12;pc_24h<=5;pc_7d<=3,
2026-09-05T17:52:17Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:52:17Z,longshort,15,5,8,0,0,8,pc_1h<,5,pc_1h>,15,pc_1h<=5;pc_24h<=1;pc_7d<=1,pc_1h>=15
2026-09-05T17:52:17Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=2,ret_30m>=7
2026-09-05T17:52:17Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:53:20Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:53:20Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:53:20Z,daytrade,7,5,0,0,0,0,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=2,ret_30m>=7
2026-09-05T17:53:20Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:54:28Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:54:28Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:54:28Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,7,ret_30m<=4;rsi14>=2,ret_30m>=7
2026-09-05T17:54:28Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:55:38Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:55:38Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:55:38Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6
2026-09-05T17:55:38Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:56:46Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:56:46Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:56:46Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6
2026-09-05T17:56:46Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:57:49Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:57:49Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:57:49Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6
2026-09-05T17:57:49Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:58:52Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:58:52Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:58:52Z,daytrade,6,6,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6
2026-09-05T17:58:52Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T17:59:59Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T17:59:59Z,longshort,16,5,8,0,0,8,pc_1h<,5,pc_1h>,16,pc_1h<=5;pc_7d<=2;pc_24h<=1,pc_1h>=16
2026-09-05T17:59:59Z,daytrade,7,5,0,0,0,0,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=3,ret_30m>=6;ema_spread>=1
2026-09-05T17:59:59Z,aggressive,22,12,3,0,0,3,pc_1h<,12,,0,pc_1h<=12;pc_24h<=4;pc_7d<=3,
2026-09-05T18:01:09Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:01:09Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:01:09Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6;ema_spread>=1
2026-09-05T18:01:09Z,aggressive,22,12,7,0,0,7,pc_1h<,12,,0,pc_1h<=12;pc_7d<=2;pc_24h<=1,
2026-09-05T18:04:03Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:04:03Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:04:03Z,daytrade,7,5,1,0,0,1,ret_30m<,4,ret_30m>,6,ret_30m<=4;rsi14>=2,ret_30m>=6;ema_spread>=1
2026-09-05T18:04:03Z,aggressive,22,12,7,0,0,7,pc_1h<,12,,0,pc_1h<=12;pc_7d<=2;pc_24h<=1,
2026-09-05T18:05:12Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:05:12Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:05:12Z,daytrade,7,5,1,0,0,1,ret_30m<,5,ret_30m>,7,ret_30m<=5;rsi14>=1,ret_30m>=7
2026-09-05T18:05:12Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:06:23Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:06:23Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:06:23Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T18:06:23Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:07:30Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:07:30Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:07:30Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T18:07:30Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:08:31Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:08:31Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:08:31Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T18:08:31Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:09:41Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:09:41Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:09:41Z,daytrade,7,5,0,0,0,0,ret_30m<,6,ret_30m>,7,ret_30m<=6;rsi14>=1,ret_30m>=7
2026-09-05T18:09:41Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:10:51Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
2026-09-05T18:10:51Z,longshort,16,5,8,0,0,8,pc_1h<,6,pc_1h>,15,pc_1h<=6;pc_24h<=1;pc_7d<=1,pc_1h>=15;pc_24h>=1
2026-09-05T18:10:51Z,daytrade,7,5,3,0,0,3,ret_30m<,3,ret_30m>,7,ret_30m<=3;rsi14>=1,ret_30m>=7
2026-09-05T18:10:51Z,aggressive,22,12,6,0,0,6,pc_1h<,12,,0,pc_1h<=12;pc_24h<=2;pc_7d<=2,
2026-09-05T18:12:09Z,conservative,10,6,3,0,0,3,pc_14d<,5,,0,pc_14d<=5;pc_7d<=2,
